评论id,老师id,老师姓名,发表时间,点赞减去点踩数量,点赞量,点踩量,内容
95066,15,郑惠卿,2019-01-18 15:57:21,7,7,0,一天到晚拖堂 上课不知道讲点什么 口语实在是太糟糕了 绩点还低
95105,15,郑惠卿,2019-01-19 00:02:35,6,7,1,1. 口音方面确实捉急\n\n2. 作业之类的事情很少，比较轻松\n\n3. 对于英语水平本来就比较好的学生来说给分不会很差\n\n4. 拖堂是真的每节课都会拖堂\n\n5. 平时需要准备的只有听写，小测和个人展示
95132,15,郑惠卿,2019-01-19 01:04:48,2,4,2,昨天大英刚出绩点，担心了一学期，毕竟查老师分数低而且均绩也低，但是！！！（划重点）平时事真的少，大英自学好绩点不会差，特别是基础好的同学\n\n不过上课真的是一种煎熬
95223,15,郑惠卿,2019-01-19 05:17:35,9,9,0,千万别选，一个学期什么都没学到。上课无敌划水，口语不好，在不重要的地方讲半天，应该讲的内容匆匆一笔带过。
95402,15,郑惠卿,2019-01-19 10:33:31,12,13,1,差，乱，没有收获
95661,15,郑惠卿,2019-01-19 23:51:57,8,8,0,\n\n老师人挺好的，当然不妨碍上课=没上，不知道一学期讲了什么\n\n（高中基础不好的同学不要希望课堂上老师救你了，自救吧）
95934,15,郑惠卿,2019-01-20 08:45:21,1,1,0,不夸人我真的不能忍...大家其实英语水平都不好，自己心里都有数的，但是我认认真真准备了课前展示最后就揪着我一个PPT上的书写格式错误讲了半天...\n\n上课也没劲，无聊到我一直玩手机\n\n
98056,15,郑惠卿,2019-01-23 04:32:04,0,1,1,听课很认真了，给分还行略有点失望。\n\n老师人还是很好的吧，也很负责。但口音确实很重。
100727,15,郑惠卿,2019-01-26 15:39:02,2,2,0,千万别选，一个学期什么都没学到。上课无敌划水，口语不好，在不重要的地方讲半天，应该讲的内容匆匆一笔带过。
103232,15,郑惠卿,2019-02-27 02:29:53,2,2,0,可能是我语言适应能力太差了，不仅她说的普通话听不懂，英语也一样，难的听得懂的可能就是杭州话了
105451,15,郑惠卿,2019-04-14 08:38:43,-1,0,1,可能是太久没学听力了，我是真听不懂英语授课啊，人很温柔，也不生气。
109201,15,郑惠卿,2019-06-12 02:13:21,-4,0,4,还不错
118641,15,郑惠卿,2019-10-30 02:51:27,5,5,0,觉得老师适合去拍香港无厘头喜剧片
118642,15,郑惠卿,2019-11-11 02:39:33,1,1,0,上课太混乱了，无语
126864,15,郑惠卿,2020-10-26 01:05:12,1,1,0,上课没条理，思想有问题，自学吧
128891,15,郑惠卿,2020-12-26 12:24:09,1,1,0,我以为她是我奶奶 没想到她想当我妈妈
129870,15,郑惠卿,2021-01-13 06:02:14,-4,3,7,完全符合我的期望，就是单纯想拿到研究生英语的学分而已。老师平常作业特别少，事情真的很少(受不了另外一位老师作业太多，换成选郑老师的了)。看各自的需求选择吧~
133395,15,郑惠卿,2021-02-27 01:29:00,1,1,0,给分是真的差
133959,15,郑惠卿,2021-03-10 14:03:21,0,1,1,老师口音很重上课有点无聊，但是给分高，忍了，比我大英四给分高太多
135888,15,郑惠卿,2021-06-01 02:49:55,2,2,0,这是我头一次见到挑毛病挑的同学ppt里用的图片颜色太暗了的课
135986,15,郑惠卿,2021-06-08 00:51:16,1,1,0,给分低的离谱，每节小课下课都拖堂，而且拖个很久，自己做事都马马虎虎怎么要求学生做好？
136611,15,郑惠卿,2021-06-22 02:26:42,3,3,0,我只想说，上完她的课，对英语有兴趣的从此再无兴趣，对英语没兴趣的从此更加没兴趣。\n\n学生做演讲时，完全在用她那一套逻辑和想法去找茬，完全不顾及年轻人的观念和想法。\n\n这边建议隔壁学军中学去上课，不日就能成为高考名师。\n\n最后建议，能不选她的课，千万不要选。这学期因为选了她的课都快焦虑了，研究生科研都没焦虑过
136901,15,郑惠卿,2021-06-28 02:43:01,2,2,0,感谢老师救我狗命
140327,15,郑惠卿,2021-09-09 03:22:21,0,0,0,保我狗命
140348,15,郑惠卿,2021-09-10 02:17:28,1,1,0,对于演讲的内容并不怎么懂，但是会给你指手画脚，提出错误的建议
141019,15,郑惠卿,2021-09-21 23:48:01,1,1,0,辣鸡..
142844,15,郑惠卿,2021-11-17 00:56:41,1,2,1,辣鸡，真的辣鸡
144481,15,郑惠卿,2021-12-22 00:31:14,3,3,0,fuck woman
154164,15,郑惠卿,2022-05-25 02:54:38,0,0,0,口语小王子
155114,15,郑惠卿,2022-06-08 11:54:52,0,0,0,666
167589,15,郑惠卿,2023-01-17 13:04:29,0,0,0,口语真的不太好，老师年纪大了上课也有点拖拉，就事论事课上能学到的东西不多，但是大学本来就是要靠自己的努力。另外老师人是不错的。
170704,15,郑惠卿,2023-03-08 07:59:49,0,0,0,老师退休啦 祝身体健康
174885,15,郑惠卿,2023-06-19 10:09:53,0,0,0,很棒 捞了
174912,15,郑惠卿,2023-06-19 15:46:31,0,0,0,口语稀烂哈哈哈
4590,17,国懿,2015-06-24 23:21:08,343,361,18,外院的课上到现在，国懿是讲得最好的一个。
5011,17,国懿,2015-07-02 04:16:22,43,47,4,自由主义者
5019,17,国懿,2015-07-02 06:38:11,101,109,8,男神！
10896,17,国懿,2015-11-23 08:27:02,70,71,1,酣畅淋漓
12010,17,国懿,2015-12-21 13:27:42,8,13,5,国爸爸男神！！！
12789,17,国懿,2015-12-24 04:41:48,248,262,14,超级喜欢国老师的课 对于浙大水课充斥的世界里能够有用心上好课的人真心不多了 每次听完他的课都有一种自己要再狠狠苦读十年书的冲动
12903,17,国懿,2015-12-24 08:03:28,189,201,12,他教授的不只是课，是一种精神。
13205,17,国懿,2015-12-25 07:18:44,22,27,5,斯国一
15711,17,国懿,2016-01-16 07:20:57,20,24,4,外院男神担当！听老师讲课是一种享受！而且真的好亲切并且循循善诱
16674,17,国懿,2018-01-24 17:06:27,57,60,3,他会让人想主动学习，读书，完成作业，超级有魅力的！！
17168,17,国懿,2016-01-19 23:19:12,101,112,11,我给老师评10分，尽管我极其不同意自由主义
20169,17,国懿,2016-01-26 11:18:53,13,17,4,男神！能引人深思的好课！
22976,17,国懿,2017-12-22 05:58:39,346,381,35,1.北京人，就像在听百家讲坛一样\n\n2.感觉这事大学以来最像想象中的大学课，自由博学！
23132,17,国懿,2016-03-19 02:57:26,51,54,3,这也许才是真正的大学课程\n\n
23464,17,国懿,2016-03-30 14:41:37,89,92,3,想嫁！！
23546,17,国懿,2016-04-05 13:25:42,14,17,3,男神不解释 超有思想
23716,17,国懿,2016-04-13 11:05:25,10,15,5,课程精心准备过，老师用心。你也会不由自主认真听的。\n\n
25411,17,国懿,2019-07-27 23:53:38,1387,1490,103,君生我未生，我生君已老，想嫁不得嫁。
25568,17,国懿,2016-05-26 01:21:58,9,12,3,听他的课给人很多启发，甚至想把他所有的课听一遍。真男神ヽ(爱´∀‘爱)ノ
25696,17,国懿,2016-06-03 09:58:29,5,7,2,非常好的老师，可以学到很多东西
25709,17,国懿,2016-06-04 06:11:54,8,9,1,男神：）
25725,17,国懿,2017-09-21 09:02:40,77,81,4,只听了两节，但我觉得我们的缘分不止两节
25768,17,国懿,2016-06-07 13:18:40,56,56,0,他的课 愿意再听一万年
26938,17,国懿,2016-06-21 22:50:23,12,13,1,课后谈话最多次数的老师。确实有人格魅力
26997,17,国懿,2017-01-06 20:17:09,18,20,2,看到大家都在表白国男神我就放心了～找不出语言来夸的老师～
27409,17,国懿,2016-06-26 02:04:34,8,10,2,挺好的嘛
27557,17,国懿,2016-06-27 03:29:47,36,36,0,男神！旁征博引，引经据典，第一次发现课堂能这么有趣，干货满满。听国懿老师的课，是种享受，两个半小时的连堂连个厕所都舍不得上。大爱啊～
28343,17,国懿,2016-06-28 08:36:25,9,9,0,无敌！
28478,17,国懿,2016-06-28 09:17:01,71,77,6,男神男神！！！！！！！！！！外院所有通识课里上的最像大学授课的一门课！！！男神颜值高口才佳性格好给分高，讲课就像在演讲，生动（有煽动性？哈哈）充实！实力表白！
28566,17,国懿,2016-07-03 16:29:45,7,8,1,超棒！！！！
29028,17,国懿,2016-07-04 03:20:05,227,237,10,中国外交真的强推！！今年新开的外院大类课，事不多，老师讲的超级好，书香门第的京腔，从不点名，老师很喜欢和同学讨论，也很欢迎同学在做展示和论文前和他进行讨论，会给你提出很多建议，最后给分也超级好呀，群里一片谢谢老师谢谢男神，明年还有他的课上，开心！！
29884,17,国懿,2016-06-30 13:00:23,32,35,3,外院男神，上他的课不仅自由民主，而且真正感受到了什么应该是大学的课堂。唯一的遗憾就是老师实在太忙，经常出差，不过真的大爱啊！
31345,17,国懿,2017-12-21 04:32:00,154,167,13,什么叫完美啊！！！这就是啊！又有颜又有才 教你知识还教你做人！国爸爸我认了！期末还挽救了我的绩点 来浙大上不了国爸爸的课是一件很可怜的事啊！！
31352,17,国懿,2016-07-03 17:06:47,18,20,2,上大学遇到的最好的老师没有之一，讲课认真负责生动有趣，见识广，完全没有代沟，给分也超好！每一堂课都有收获，超有情怀，很多时候听得热泪盈眶我爱他！
31363,17,国懿,2016-07-03 17:26:38,15,18,3,中国外交：国老师帅，思想自由，从不点名，全勤有加分，收获很大，小组论文和展示各一次（不水），给分超级无敌好。比其他外院大类课优秀很多，强推！
31380,17,国懿,2016-07-03 23:43:58,15,15,0,风度翩翩
31421,17,国懿,2016-07-04 01:48:44,41,41,0,承诺了不点名就是不点名的耿直的老师....很帅 很有风度 是课上到现在感觉上的最好的老师
31492,17,国懿,2016-07-04 03:25:26,41,51,10,身边几个同学这学期报中国外交，然后她们全满了，满了，我明年也要报中国外交TAT
32252,17,国懿,2016-07-06 05:05:43,71,71,0,这才叫大学课程，从来不需要靠点名保持到课率。
32317,17,国懿,2016-07-06 06:56:37,142,151,9,如果当年，我要是知道德国研究所有这么帅这么有气质的老师，我就不选英语系了
33372,17,国懿,2016-09-19 02:12:39,10,10,0,听国老师的课就是一种享受
33837,17,国懿,2016-09-22 04:53:28,36,37,1,会让你不想翘课的老师
38234,17,国懿,2016-11-28 01:35:42,9,10,1,好得不要不要的
39012,17,国懿,2016-12-20 12:57:47,6,8,2,有知识，有思想，有立场，有追求。
40974,17,国懿,2017-01-07 05:02:50,5,6,1,想上课
41014,17,国懿,2017-01-08 04:07:58,6,6,0,男神！
43781,17,国懿,2017-01-17 03:04:50,3,4,1,很棒！
48113,17,国懿,2017-02-28 13:53:06,8,10,2,听我国男神的课简直就是一种幸福，全程花痴脸，他记住并叫出我名字的时候简直感动到流泪
48318,17,国懿,2017-03-02 08:08:46,6,7,1,国懿爸爸
48322,17,国懿,2017-03-02 06:36:46,7,8,1,太喜欢了
48323,17,国懿,2017-03-02 06:37:09,14,15,1,真·男神！三观正，很喜欢。强推，早知道就不选翻译专业课，选德语，哈哈哈。
48324,17,国懿,2017-03-02 06:46:32,23,24,1,正在听老师的课，必须10分
48329,17,国懿,2017-03-02 07:17:10,7,8,1,满分老师
48333,17,国懿,2017-03-02 07:23:13,18,18,0,国老师的课要上了一番了 这学期的欧盟已经是最后一节 国老师说啊那这样就缘尽了 怎么可能呢？我还要重修一遍！
48334,17,国懿,2017-03-02 07:24:47,7,8,1,超喜欢
48337,17,国懿,2017-03-02 07:31:05,18,18,0,国爸爸！！爸爸！！爸！！啊！！
48341,17,国懿,2017-03-02 07:46:08,8,17,9,想睡  :D
48345,17,国懿,2017-03-02 08:11:00,9,9,0,德语所的门面
48347,17,国懿,2017-03-02 08:28:03,5,6,1,炒鸡赞！男神！被震惊到了
48350,17,国懿,2017-03-02 08:34:15,10,10,0,第一节课就被圈粉！！！
48364,17,国懿,2019-08-09 15:07:38,991,1043,52,国懿有老婆啦有孩子啦！有老婆啦有孩子啦！有老婆啦有孩子啦！助我上热评！帮助千万迷妹少走弯路！！！
48387,17,国懿,2017-03-02 15:27:01,9,9,0,中了国爸爸的毒，德语专业会有很多他的课，超幸运！
48403,17,国懿,2017-03-03 02:02:41,5,6,1,超赞的老师
48443,17,国懿,2017-03-04 02:40:25,12,12,0,国爸爸让我想重新做人！！！
48667,17,国懿,2017-03-09 05:46:39,6,7,1,爱死他了
49272,17,国懿,2017-04-01 02:50:23,7,8,1,认真对待学生和课程，有理想有抱负的好老师
49428,17,国懿,2017-04-12 05:11:58,4,7,3,想嫁
50130,17,国懿,2017-04-30 04:22:11,8,8,0,满满正能量。
51028,17,国懿,2017-05-15 00:03:22,2,2,0,不错哦
51166,17,国懿,2017-05-21 15:15:03,3,7,4,国爸爸结婚了\n\n国爸爸结婚了\n\n国爸爸结婚了\n\n重要的事情说三遍
51268,17,国懿,2017-05-26 12:21:54,3,5,2,不10分才怪 想转专业
51269,17,国懿,2017-06-26 05:38:57,16,17,1,国懿爸爸上10分啦！！！
51429,17,国懿,2017-06-05 11:24:45,19,19,0,第一次感觉到大学的自由精神 \n\nDies ist die Universität！
51774,17,国懿,2017-06-09 13:55:19,0,3,3,你值得拥有
52061,17,国懿,2017-07-02 16:16:30,-13,2,15,
52153,17,国懿,2017-06-15 07:41:58,4,6,2,啊啊啊mmp为什么满分只有十分
52158,17,国懿,2017-06-15 08:23:23,1,4,3,真的太爱国懿爸爸！(｢･ω･)｢\n\n不选不蹭课真的会后悔！！
52206,17,国懿,2017-06-16 02:45:54,33,35,2,做一位老师最成功的一点，大概就是学生想成为他那样的人。看到老师，每每惭愧，为什么自己的差距那么大。又安慰自己说，国懿老师，20年后我一定要成为你那样的人
52235,17,国懿,2017-06-16 08:01:27,4,4,0,思想国
52262,17,国懿,2017-06-16 13:58:00,2,3,1,贼棒，庆幸自己是外院的
52386,17,国懿,2017-06-19 11:46:20,0,2,2,真正的大学教育
52502,17,国懿,2017-06-20 14:29:02,14,14,0,非常有见地，人生经历丰富。为人谦逊，对同学们都超好，还在某些时候和大家一起水群。最令我敬佩的是他在最后一节课给大家带来的最大的尊重。\n\n大爱国哥哥（不叫爸爸了毕竟是一个想要过儿童节的人）
52935,17,国懿,2017-06-23 16:01:09,5,6,1,国懿老师是我在大学里见过最棒的老师。不仅是学识渊博、风度翩翩，还非常认真、设身处地地帮助学生。带给我的知识有限，但是传授给我的学术态度、思考方法令我受益匪浅
54308,17,国懿,2017-06-29 04:55:58,5,6,1,如坐春风！
54550,17,国懿,2017-07-02 09:47:18,4,6,2,谁还不给满分？？好气啊
54592,17,国懿,2017-06-29 23:27:06,2,4,2,国男神
54595,17,国懿,2017-06-29 23:49:35,2,2,0,国爸爸
54616,17,国懿,2017-07-04 00:47:38,5,6,1,爱国哥哥爱国哥哥
54708,17,国懿,2017-06-30 05:22:06,-51,9,60,为什么我感觉上课无聊
54988,17,国懿,2017-06-30 14:33:28,-15,4,19,还可以啊
55732,17,国懿,2017-07-02 09:47:32,5,7,2,居然有人不是给满分
55885,17,国懿,2017-07-02 14:30:54,11,11,0,哇 原来有这么多和我一样每天关注国爸爸分数变化的人，下10了好气啊，还好我还没评，赶紧刷回去，找室友一起刷
56380,17,国懿,2017-07-03 15:23:17,3,4,1,课上都是干货 中国好青年 谢谢国哥哥！爱您！
56381,17,国懿,2017-07-03 15:23:19,3,4,1,能选上他的课真的太幸运了！！完美的老师！！
56382,17,国懿,2017-07-03 15:24:03,3,4,1,国偶像！！！！
56383,17,国懿,2017-07-03 15:24:09,3,4,1,超级棒 感谢国爸爸，炒鸡可爱的老师，三观极正
56384,17,国懿,2017-07-03 15:24:36,1,4,3,爱国哥哥！！！呜呜呜！！！人超好！！男神！
56388,17,国懿,2017-07-03 15:28:08,4,5,1,国哥哥万岁！
56390,17,国懿,2017-07-03 15:28:42,6,6,0,舍不得翘课，舍不得结课，爱国哥哥
56397,17,国懿,2017-07-03 15:35:47,-18,12,30,额中国外交出来均绩掉了应该就我了吧。。。
56398,17,国懿,2017-07-03 15:40:44,4,5,1,让我们一起来 国哥哥！国哥哥！国哥哥！
56400,17,国懿,2017-07-03 15:43:33,4,4,0,男神！！不多说，男神！！国哥哥我爱你！！
56455,17,国懿,2017-07-04 00:51:47,6,6,0,表白国哥哥！！！
56504,17,国懿,2017-07-04 02:07:19,2,5,3,国哥哥是真男神啊～～～而且人也很亲切！
56506,17,国懿,2017-07-04 02:09:35,11,11,0,老师真的好！三观正 上课有思想 平日里也关心同学的生活  能灵活运用自己的表情包  课程事情少给分好 还想上国哥哥的大英！！！
56644,17,国懿,2017-07-04 06:44:16,4,5,1,绝对男神
56970,17,国懿,2017-07-05 05:08:38,1,3,2,我们关起门来说 国爸爸就是国爸爸
57620,17,国懿,2017-07-10 21:24:50,5,5,0,很不错
57814,17,国懿,2017-09-12 08:46:54,2,5,3,想嫁！！
58019,17,国懿,2017-07-23 03:48:55,15,18,3,老师暖到爆，军训跟我说军训要注意身体。假期跟我说假期快乐。还发红包给我。超暖超暖。\n\n人品不说，学术上更是丝毫不差。做事严谨认真，讲道理。学识渊博，逻辑严谨，随时准备好普及知识。\n\n比心在浙大遇见的最棒的老师。
58143,17,国懿,2017-08-06 09:32:15,1,3,2,很有想法、三观坚硬且极正，阅历很广、很能带气氛
58182,17,国懿,2017-08-16 11:51:33,44,46,2,国哥哥9.99的评分呢？！！ 哼是谁不给满分的！
58188,17,国懿,2017-08-18 12:18:39,2,2,0,很棒棒
58641,17,国懿,2017-09-11 16:58:43,1,2,1,国爸爸
58750,17,国懿,2017-09-16 13:07:18,5,5,0,不错的体验
58782,17,国懿,2017-09-17 11:48:20,3,4,1,听讲座，话题好深刻啊\n\n下学期要选男神的课啊
58786,17,国懿,2017-09-17 12:38:25,3,4,1,啊啊啊啊啊啊啊啊男神男神打call打call
58791,17,国懿,2017-09-17 15:08:21,-45,8,53,内容不错，但善于夸夸其谈和啰嗦。
59007,17,国懿,2017-09-19 05:39:08,-1,2,3,！！！！！
59230,17,国懿,2017-09-20 09:57:07,3,4,1,打10分是因为没有更高的了
59451,17,国懿,2017-09-21 12:33:03,-34,9,43,演讲很棒，后面强行主旋律，掉粉无数
59452,17,国懿,2017-09-21 12:35:55,10,12,2,远胜于某强
59465,17,国懿,2017-09-21 14:01:02,3,5,2,你要看见 你一定要看见
59466,17,国懿,2017-09-21 14:12:56,1,4,3,为老师打call
59592,17,国懿,2017-09-24 08:54:03,0,2,2,有思想三观正~
60262,17,国懿,2017-10-16 04:45:12,36,39,3,讲道理，我给某些老师打九分是因为他九分水平，我给国爸爸打十分是因为满分十分。
60462,17,国懿,2017-10-21 09:04:54,4,4,0,为国爸爸打call！
60666,17,国懿,2017-10-26 07:24:33,1,3,2,必须10分
60919,17,国懿,2017-11-02 11:45:20,6,6,0,国爸爸课讲得好，讲演也吸引人！理性温和，柔中带刚，对某些现象毫不讳言地嘲讽。他让我觉得，“先生”就该是这个样子。
64250,17,国懿,2017-12-22 02:49:43,2,2,0,完美！男神！
64762,17,国懿,2017-12-27 05:17:35,2,3,1,经常逃课的我都觉得一节课不上是损失
65055,17,国懿,2017-12-28 11:41:43,8,10,2,刚选上男神的课，先打个10分占坑。
65122,17,国懿,2017-12-29 03:57:14,4,4,0,那是我爸爸。? ? ?
65167,17,国懿,2017-12-30 00:54:41,1,2,1,本家。。。
65346,17,国懿,2018-01-03 07:25:25,19,22,3,我恨你们这些欧皇啊啊啊啊
65354,17,国懿,2018-01-03 08:13:57,2,5,3,还没听过老师的课......只见了一面......但是我下学期就能听老师的课了！男神，人很好。有匪君子，温润如玉。
65619,17,国懿,2018-01-07 12:42:04,6,9,3,有一次上课老师讲教育，说他认为大学应当培养学生细腻、温柔、尊重生命。\n\n幸运的是，在国老师的课上，我正在成为这样的人。
66303,17,国懿,2018-01-15 03:27:29,0,1,1,好棒的课，没选上也要去听
72139,17,国懿,2018-01-29 12:26:29,37,40,3,我知道国懿老师会看查老师，所以想说一句，谢谢老师，喜欢您
75100,17,国懿,2018-03-07 10:39:29,9,10,1,嗷呜老师好年轻好可爱好帅气迷妹脸
75112,17,国懿,2018-03-07 12:51:23,12,12,0,国懿哥哥?
75121,17,国懿,2018-03-07 12:21:34,23,24,1,听了老师的课，终于明白什么叫有趣的灵魂万里挑一。我赞同他说的每一句话。早知道浙大有这样的老师，当初就应该去学德语而不是到社科啊
75148,17,国懿,2018-03-07 14:19:35,7,8,1,超级棒，百家讲坛的感觉
75231,17,国懿,2018-03-08 06:15:46,12,14,2,国懿老师三观超正 第一节课就抨击了春晚的blackface 尊敬
75248,17,国懿,2018-03-08 07:04:18,4,4,0,爽 真爽
75255,17,国懿,2018-03-08 07:37:44,5,7,2,不仅思想有深度而且很幽默\n\n敢讲真话\n\n被国爸爸的人格魅力打败\n\n\n\n三观很正！\n\n
75259,17,国懿,2018-03-08 08:05:25,7,7,0,刚听完老师的第一节课，真的感动?感觉满足了我对大学老师以及大学课堂的一切幻想
75275,17,国懿,2018-03-08 11:00:57,3,3,0,求而不得
