评论id,老师id,老师姓名,发表时间,点赞减去点踩数量,点赞量,点踩量,内容
21842,423,何俊杰,2016-03-01 08:06:56,11,11,0,课程完全不僵在教材上，内容非常丰富，思辨性上是最好的老师。课程之外还开过一次小讨论班，自愿参加不影响得分，但是能获得相当多的课堂听不到的知识。点1w个赞！
30323,423,何俊杰,2016-07-01 09:14:44,2,2,0,很好的老师
32839,423,何俊杰,2016-07-17 16:28:17,2,2,0,老师讲课很幽默，考试允许带纸质的资料，给分也很好
33561,423,何俊杰,2016-12-28 07:40:32,13,13,0,我经常会和体育系的人打架。。。
33567,423,何俊杰,2016-09-20 06:30:25,2,2,0,超有意思，萌萌哒
33634,423,何俊杰,2016-09-20 12:53:08,2,2,0,太棒了！
33701,423,何俊杰,2017-01-15 16:32:06,7,7,0,看评分就知道何老师是个很受欢迎的老师啦。老师讲课幽默生动，也比较有自己的思想，讲起历史来不枯燥，而且老师读过很多书，知识面广。平时上课他一个人讲三节课，感兴趣的同学可以好好听课，想学习其他的也可以自己看书啦。平时只有秋冬学期两项作业，比较轻松，强烈推荐何老师的课!
33702,423,何俊杰,2016-09-21 06:07:34,0,0,0,醉了的赶脚\n\n
33703,423,何俊杰,2017-01-23 11:27:50,1,1,0,老师真的挺好的，会放出来很多照片，第一次知道原来清朝就可以PS了...事情少，给分一般（估计是期末没考好吧），唯一一次点名还是在到了的同学强烈要求下点的，但是他不接受迟到，作业过了日期也不会再收，这点有点坑，绩点不高不低，就不说什么了，但是能学到很多东西！！！
33717,423,何俊杰,2016-09-21 06:53:22,1,2,1,难得能听的让人感动混杂喜悦的历史课
33747,423,何俊杰,2016-09-21 10:14:28,1,1,0,很溜很溜
33835,423,何俊杰,2017-01-04 13:08:10,-27,3,30,也许是因为年轻吧，讲话有点没有遮拦，更像揭示历史真相的愤青而不是老师。也许喜欢轻松的水课的会觉得他讲得很好也很敢讲，但是个人并不赞同这样的方式。给五分是因为课很轻松。
34209,423,何俊杰,2016-09-28 11:14:18,1,1,0,幽默风趣，博杂贯通，好老师
34216,423,何俊杰,2016-09-28 12:43:43,1,1,0,很棒的
36310,423,何俊杰,2016-11-11 15:17:25,1,1,0,一周就等着听他的课，太赞了
37226,423,何俊杰,2016-11-18 03:10:44,1,1,0,好朋友
37713,423,何俊杰,2017-01-17 17:10:36,1,1,0,棒棒哒
38513,423,何俊杰,2017-01-19 13:51:16,0,0,0,还行，上课太扯了，期末会正态
39144,423,何俊杰,2017-01-20 00:21:07,1,2,1,绝对男神 有思想 给启发 人生忠告 人格魅力 知识渊博
39153,423,何俊杰,2016-12-21 11:29:52,1,1,0,有趣，知识渊博
39156,423,何俊杰,2016-12-21 11:38:04,1,1,0,超赞啊上课，脱离教条的好课
39160,423,何俊杰,2016-12-21 11:45:51,1,1,0,超级棒，不会有上历史课的生涩感。
39970,423,何俊杰,2016-12-28 11:06:25,1,1,0,棒棒的！
40982,423,何俊杰,2017-01-20 15:06:25,4,4,0,有意思极了。。
41440,423,何俊杰,2017-01-11 14:58:00,1,1,0,绝对不亏的选择 人好给分好 上课也好
41456,423,何俊杰,2017-01-11 16:01:22,1,1,0,何老师的课超级棒啊！
41589,423,何俊杰,2017-01-12 08:25:24,1,1,0,幽默风趣 很不错
41697,423,何俊杰,2017-01-12 11:06:20,1,1,0,好棒啊
42450,423,何俊杰,2017-01-14 08:45:29,1,1,0,超棒的老师
44652,423,何俊杰,2017-02-02 23:34:08,-1,2,3,我给10分，这个老师很反共，攻击地很有方法
45046,423,何俊杰,2017-01-19 01:40:48,4,4,0,就怕你报不上
45377,423,何俊杰,2017-01-19 13:23:17,-11,2,13,可惜无0分
45383,423,何俊杰,2017-01-19 13:36:41,0,0,0,他的课很幽默，他也不反对我们课上做作业或者玩手机，超级好的一个老师。
45384,423,何俊杰,2017-01-19 13:38:58,1,1,0,给分一般
45411,423,何俊杰,2017-01-19 13:53:23,0,0,0,一分耕耘一分收获
45441,423,何俊杰,2017-01-19 14:28:08,10,10,0,看到成绩真的感动cry 我一个对历史一脸蒙的理科生 第一次阅读作业 挑了一本很浅显很野史的书 最后也没有看完 第二次家族史作业 和爷爷奶奶聊了天后用很通俗的话写出来 最后考试选择题全不会大题写得慢也有些没写完…自己觉得前两次作业虽然是很用心写但是写得有点小儿科…最后给了我4.2 也许是老师喜欢我这种很真挚的类型吗？另外老师上课真的挺风趣 会讲野史 大家也会笑 可是因为我不懂正史 所以找不到笑点 上课一直没怎么认真听 只有最后一节鸡汤课是好好听了 自我感觉有点愧对老师 真的谢谢何老师！
45461,423,何俊杰,2017-01-19 14:50:24,3,3,0,非常非常非常棒的老师\n\n对你的三观也许有所帮助\n\n很抱歉我水过了一个学期\n\n最后给分看得我痛哭流涕地跪下了\n\n感谢感谢感谢感谢感谢
45629,423,何俊杰,2017-01-20 01:25:46,1,1,0,老师超好玩！讲历史真的不无聊！讲鸡汤也是用很幽默的方式！超喜欢！
45746,423,何俊杰,2017-01-20 04:12:40,7,7,0,作为一个对历史没啥兴趣的文科生 只有第一节课认真听课了 课真的上的很有趣 然后讲鸡汤的部分都认真听了 鸡汤也讲的很有趣 总之课上的挺棒 给分也很好 两次作业还是要好好对待的 相比其他老师 事情真的不多 虽然刚开始说要写家族史我无限懵逼啊 后来想方设法从父辈祖辈地方讨到信息 真的写出来之后 自己看得都有点想哭 觉得这个作业很有意义 能被预置到何老师的课真是幸运（鞠躬）
46498,423,何俊杰,2017-01-22 01:14:15,1,1,0,"深度，内涵୧( ""̮ )୨✧ᐦ̤"
46512,423,何俊杰,2017-01-22 01:34:26,1,1,0,厉害了我的哥
47711,423,何俊杰,2017-02-20 13:53:39,1,1,0,老师很幽默 又很有知识  搞笑 睡觉会被大家笑声吵醒 太好玩了 段子手
49332,423,何俊杰,2017-04-05 15:24:39,2,2,0,杰哥是个难得的好盆友和大哥哥
51593,423,何俊杰,2017-06-07 11:03:00,3,3,0,不知道开不开其他的课，想去听（＾Ｏ＾）\n\n
51607,423,何俊杰,2017-06-07 12:43:43,3,3,0,今天上完何老师的最后一堂课，听他讲了点“鸡汤”，心里竟有点淡淡的忧伤，来了泽大快一年，这样的感受真不多，再次感谢何老师吧。
51608,423,何俊杰,2017-06-30 16:19:15,1,2,1,老师很棒啊  好像以后不开课了 太伤心了\n\n10分还嫌太低\n\n真的学到很多 第一次遇到要抢前排的思政类课
51807,423,何俊杰,2017-06-11 07:18:29,1,1,0,每节课会给我们看很多真实的历史照片！讲课非常精彩，强烈建议坐前排！
51847,423,何俊杰,2017-06-12 09:32:38,1,1,0,充实～
51895,423,何俊杰,2017-06-13 08:18:32,2,3,1,老师非常好，记得有一次，同学告诉我何老师在朋友圈里发“对不起很多同学被正态”?
52342,423,何俊杰,2017-06-18 15:12:49,1,1,0,特别好
52631,423,何俊杰,2017-06-21 16:14:27,8,8,0,我不管，这个老师就是好，来来来大家快点赞，虽然以后就没有何老师的史纲了。
53606,423,何俊杰,2017-06-27 07:06:55,6,6,0,这是我这个学期听的最认真的课了，老师会推荐书单，也会在线上交流，每节课课后都会留下来给学生们答疑，最幸运的事就是选上了何小师的史纲课了~~笔芯笔芯！
54412,423,何俊杰,2017-07-01 02:24:45,5,5,0,这给分，我真是太感动了！
54822,423,何俊杰,2017-07-01 03:52:39,1,1,0,男神～～～
55014,423,何俊杰,2017-06-30 16:06:10,1,1,0,很棒棒 倒是很后悔有些课在刷作业
55017,423,何俊杰,2017-07-01 01:31:05,5,5,0,很棒哒
55021,423,何俊杰,2017-06-30 16:09:54,1,1,0,老师超级棒！！每次上课跟听说书一样有趣！！
55022,423,何俊杰,2017-06-30 16:10:00,8,8,0,何老师的最后一节课，很幸运，也很难过，何老师最后一次开课了，据说以后可能不在浙大了，老师的课上的真的很好。
55024,423,何俊杰,2017-06-30 16:10:26,5,5,0,很遗憾老师以后都不教了，但是真的真的讲的超级好！学会很多，也明白自己要多看书了
55027,423,何俊杰,2017-06-30 16:13:17,0,0,0,超可爱的老师_(:_」∠)_
55029,423,何俊杰,2017-06-30 16:15:29,0,0,0,老师人超赞，上课很轻松，听得很爽，论文认真写几点就不会差，感动
55030,423,何俊杰,2017-06-30 16:17:10,2,2,0,上课讲的滔滔不绝 喜欢用比喻 很能调动大家的注意力 但是语言有时候有点夸张 最后一节课用全国卷贬低四川考生的话现在都还扎心呢 也许说者无意听者有心吧
55031,423,何俊杰,2017-06-30 16:17:33,2,2,0,绩点不高不低，但也都看自己啦。老师讲课讲得很不错，但是因为自己对历史不太熟悉，有时候听老师讲课就很累。就有些后悔自己什么都不懂……也很感谢教给我的其他东西(真的让自己思考了很多)，比心
55032,423,何俊杰,2017-06-30 16:18:52,2,2,0,何小师是段子手啊！讲课真的超级有意思很生动很好玩。给分真的是意想不到的棒。。。
55038,423,何俊杰,2017-06-30 16:24:10,0,1,1,如沐春风，带来一种不同的历史观的冲击。神人闪耀神性的光辉哒
55044,423,何俊杰,2017-06-30 16:33:46,0,1,1,听课真是享受。老师偶尔会给你一些中肯的人生tips，可惜他不再开这课了，真是遗憾。
55053,423,何俊杰,2017-06-30 16:37:28,0,0,0,上课像说书一样的老师，会让你明白很多人生的道理，很关心学生未来，真正的好老师
55054,423,何俊杰,2017-06-30 16:37:30,0,0,0,真的真的很幸运能够上何老师的课程，我收获了很多很多东西，不仅仅是学习上的，更是生活中的，这是我目前目前在浙大遇到的最好的老师了！！！
55064,423,何俊杰,2017-06-30 17:17:18,1,1,0,老师真的非常棒！给分也很好，这个成绩可以说我自己也没有想到的。上课就像是说故事一样娓娓道来，知识储备量多到可怕。竟然能上老师的课，应该说真的是很幸运了。谢谢老师 愿一切安好。
55080,423,何俊杰,2017-06-30 20:26:13,0,0,0,好老师，不解释
55107,423,何俊杰,2017-07-01 00:24:09,1,1,0,因为何老师我看完了从来没有想过会看的厚厚一本历史类书，才发现也不是那么晦涩。有的老师为了教书，有的老师为了育人，何老师当然属于后者。现世安稳，不忘初心，不忘师恩。
55177,423,何俊杰,2017-07-01 02:53:02,0,0,0,太强大了
55181,423,何俊杰,2017-07-01 02:57:47,1,1,0,何老师的课真的很棒，是听着就很有趣的那种，也很轻松，不过可惜自己好几节课都是在赶作业，没有好好地全程听下来。真的很赞的史纲课，可惜何老师以后可能不开课了。感谢老师的谆谆教诲吧。
55196,423,何俊杰,2017-07-01 03:33:29,2,2,0,上课轻松。 大环境下这样敢讲敢说的老师真的不多。用各种照片尽量还原历史真相，教导我们正确的历史观。  作为他最后一届史纲课学生，太有幸得到他的教诲。现世安稳，不忘师恩。
55209,423,何俊杰,2017-07-01 03:45:33,0,0,0,真的超级喜欢老师了，虽然由于通识课平时听的很少，但偶尔几句话也都是受益匪浅了，给分超棒！
55633,423,何俊杰,2017-07-02 05:24:13,0,0,0,给老师打了满分!拯救了我的绩点!\n\n老师上课很可爱，会坐在凳子上一点一点的用脚点地。\n\n而且老师知识也很渊博，各种段子轶事都信手拈来，在照片中告诉我们很多历史。\n\n老师也很尽力在给大家提分了，群里有人虽然绩点不很理想也很感谢老师。\n\n老师还很喜欢给我们解答问题，来的早的同学会拉着老师问问题。\n\n很开心这学期选了何老师的课，这算不算关门弟子呢?
55952,423,何俊杰,2017-07-02 17:47:58,0,0,0,老师讲课很有趣，自称说书，有观点三观正，会讲很多细节，听上瘾。
56111,423,何俊杰,2017-07-03 05:42:07,1,1,0,很爽，老师不会照本宣科，不会灌输很多概念。而是针对史实，抒发他自己的见解。诚然，＂历史不容假设＂（这句话是老师常说的），但是我们仍然可以从历史中得到借鉴与启发。老师一直在引导我们如此做哟，最后一堂课还给了一波鸡汤。hhh
59051,423,何俊杰,2017-09-19 08:10:13,1,1,0,东哥让我知道刑法可以不无聊，俊杰让我知道历史当中有惊悸，可惜老师似乎不打算开近代史了。。。。sad。。。。。
59755,423,何俊杰,2017-09-26 23:59:28,0,0,0,超好的老师 听说了其他同学的史纲课  所以想把他捧上天
59865,423,何俊杰,2017-09-28 01:32:43,0,0,0,好老师呀！！！！怎么不再开课
60286,423,何俊杰,2017-10-16 14:39:13,0,0,0,hhh
65099,423,何俊杰,2017-12-29 00:24:02,-2,4,6,他也能有这么高的分数？难以理解……现在做的“好老师”最轻松了，多骂骂某dang，再摆出一副自由的姿态就好了
108922,423,何俊杰,2019-09-15 15:51:34,2,2,0,心理辅导对女同学下手被开除，，浙大的心理辅导还是要小心，平时上课遇到这样满嘴跑火车的的货色最好远一点
127055,423,何俊杰,2020-11-04 11:51:59,0,0,0,直到毕业也觉得意犹未尽。非常好的老师。
