评论id,老师id,老师姓名,发表时间,点赞减去点踩数量,点赞量,点踩量,内容
29487,119,沈志坤,2016-06-30 01:17:50,-3,0,3,棒的不行，以后还要去蹭课！！
29511,119,沈志坤,2016-06-30 02:03:19,-3,0,3,男神！
29522,119,沈志坤,2016-06-30 02:18:53,-1,3,4,好老师！可能是大学以来遇到的最棒的老师了 无论是生活还是工作 都是人生赢家 都值得我们每一个人学习 老师拥有的一切都是值得的！希望自己有一天也能像他一样吧！好不舍 希望今后还能去蹭蹭课！
29616,119,沈志坤,2016-06-30 05:04:37,-2,11,13,大家给分都怎么样？来浙大以后最低的一门课
29640,119,沈志坤,2016-06-30 05:56:19,-3,0,3,一个赛艇啊。
29667,119,沈志坤,2018-01-28 04:25:10,15,18,3,学专业知识勿进
29688,119,沈志坤,2016-06-30 07:42:54,9,13,4,最后一节课用发短信的方式点名，坤哥也是潮！听他的课秒秒钟笑到肚子痛，通过讲自己办过的案例渗透经济法知识，有种边玩边学的意思，还会带大家认清现实，领悟人生，超级棒的老师！个性课首推！
29855,119,沈志坤,2016-06-30 12:02:17,1,5,4,真的超棒超棒超男神简直人生赢家拓宽眼界 讲的东西虽然专业的东西少一点但对人生真的非常非常受用虽然有的同学说给分不好但我觉得给分超nice啊 大家快来选沈老师的课呀
30652,119,沈志坤,2016-07-02 06:52:02,-2,1,3,大学里最喜欢的老师没有之一。
31218,119,沈志坤,2016-07-03 11:51:42,4,7,3,他讲案例的时候模仿里面的主人公们都特别猥琐你们不觉得吗哈哈哈哈哈
32055,119,沈志坤,2016-07-05 13:46:38,-2,1,3,大学印象最深刻的老师之一，热爱事业，热爱生活，时不时教一些做人的道理。推荐
33633,119,沈志坤,2016-09-20 12:51:25,-2,1,3,我替室友夸夸他
39163,119,沈志坤,2016-12-21 11:51:51,-1,5,6,讲的很有意思。给分很好。他自己说会尽量给同学高分的
59438,119,沈志坤,2017-09-21 10:51:03,4,6,2,参见浙大逼王
59735,119,沈志坤,2017-09-26 10:01:22,-3,1,4,一直在炫富，从未被超越
59978,119,沈志坤,2017-09-29 12:33:20,-1,1,2,真的是有钱人，亿万富翁
60681,119,沈志坤,2018-01-18 15:39:03,-3,5,8,老师人很好，给分也好，可以有挺多收获的。
63055,119,沈志坤,2017-11-28 05:10:24,-3,1,4,很喜欢老师，上课讲案例生动有趣，经常炫富，却不会让人觉得反感，哈哈哈哈哈，脑残粉。带我们认清社会现实，有时候又会莫名被老师感动到
64065,119,沈志坤,2017-12-21 00:50:45,1,2,1,扶我起来，我还能炫……
65053,119,沈志坤,2017-12-28 11:25:12,0,2,2,理工类常识凭个人体会，哈哈哈哈
65790,119,沈志坤,2018-01-25 01:36:20,-15,5,20,我觉得老师给分挺好的啊 可能我要求不高吧 上了4就满意了 我还想怎么群里没有大批的感谢老师 原来是给分的关系 唉 讲道理沈老师的课你们扪心自问觉得没意思吗？反正我觉得是我在上过的课可以排前三的 还是建议各位别把绩点看的太重 别因为给分就忘了一学期上课的收获
66715,119,沈志坤,2018-01-18 13:48:28,-6,6,12,特别棒的感觉，强推经济法概论。是我觉得在浙大目前为止最有收获的课。
66718,119,沈志坤,2018-01-21 02:41:37,-27,9,36,老师真的不错。我这边的情况是一个学期去了3次课，期末考前看一下厚大司考关于公司法、侵权责任法、消法的相关视频，用2倍速播放，复习三小时左右，然后期末成绩4.8。我的个人攻略，供大家参考。
66727,119,沈志坤,2018-01-18 14:14:46,-1,5,6,虽然期末成绩不理想但是给老师满分，好老师
66733,119,沈志坤,2018-01-18 15:13:13,-5,3,8,为什么没有100分！10分不够！\n\n虽说老师的课不点名考试还水 但是单纯过来水分不上课的同学真是太亏了
66735,119,沈志坤,2018-01-21 02:36:41,-38,4,42,反对楼上的发言，我就是外专业的，平时也有很多时候有事没来上课但是来了就会很认真的听老师讲人生经验，难道我们一定要在每门课上学专业知识么？再者说来，你要是真想学专业知识为什么不选法学院的专业课呢？期末我也就是在考试当天打印了法条看了一个多小时划了一下重点就去考试了，也能5.0呀 法律是很看重个人思维素养的 学习也并不局限于课堂 最后，还是力挺一下沈老师~
66736,119,沈志坤,2018-01-18 15:45:50,11,17,6,老师是好老师...可是骗人啊不是说80保底吗......
66738,119,沈志坤,2018-01-18 15:44:42,-7,2,9,超级棒
66741,119,沈志坤,2018-01-18 16:00:02,6,12,6,实话实说：不点名，平时也没事。估计最后给分就是看你考试怎么样了。一切都有可能，你觉得考得好其实很差，你觉得考不好，说不定很好。
66743,119,沈志坤,2018-01-18 16:25:34,8,13,5,给分差
66745,119,沈志坤,2018-01-18 17:30:51,-10,3,13,虽然成绩不理想有点失落（怪自己考试手速），但是挡不住我就是想给老师10分。
66747,119,沈志坤,2018-01-18 22:44:49,4,10,6,给分完全暴击\n\n
66751,119,沈志坤,2018-01-19 00:32:20,4,10,6,老师讲课很好但是给分真不好……
66755,119,沈志坤,2018-01-19 00:57:32,-3,6,9,私以为，评价一个老师是否好的标准首先不就是应该看专业知识的讲授吗？
66759,119,沈志坤,2018-01-20 00:42:35,-7,2,9,可以的\n\n
67150,119,沈志坤,2018-01-20 10:33:43,-6,1,7,还可以吧
67264,119,沈志坤,2018-09-18 10:18:51,2,16,14,血淋淋的教训劝外专业的谨慎选课，1.外专业的学生很少有法律的底子2.这个老师平常上课说学生考试都是85分以上，这个话是说给本专业的人听的，外专业的实际只给及格分。分数出来之后我找老师说我平时上课认真听了认真记笔记了认真复习了，花了很多时间在这门课上，然后老师没有一句回复！还好没有听信老师说期末考试只需要看五分钟法条就够了，认认真真复习了好几天就只有及！格！分！
67929,119,沈志坤,2018-01-22 10:27:30,9,19,10,如果要考思维的话真的恕我直言思维这种东西和上课有关吗？有人考前看一个小时满绩，有人每节课听课录音补充笔记期末认真复习没上三，emmmm但是分数就是分数，去问老师也说是你随便走流程查分但我不会改错，也歇了心思。想问是不是登记错了，就说你看到的分数就是我给的分数，不知道除了谢谢还能说啥。但是还是希望拿高分的同学也不要用所谓的“思维”就弄的好像反应给分差的同学过分了的样子。最后，老师上课是很有意思，案例也很生动。但是仅最后一场考试给分，还是有待商榷吧。哭唧唧留个言mark一下大学最低分。
68555,119,沈志坤,2018-01-23 10:55:06,-8,1,9,真的听到就是赚到，虽然股票亏了不少
68582,119,沈志坤,2018-01-23 11:40:07,-3,5,8,在玩笑之中夹杂着十分有用的知识点
69377,119,沈志坤,2018-01-24 14:42:18,3,9,6,老师还是好老师 就是给分 emmm不太懂\n\n我只是来马一下我的大学最低分
71140,119,沈志坤,2018-01-28 04:20:59,6,7,1,老师很好，给分哭泣
71359,119,沈志坤,2018-01-28 10:50:36,5,5,0,啊虽然最后分数不是太如意但还是觉得沈老师是好老师啊！！！每节课都充满乐趣！而且要说知识点也是有的 至少我一个学期下来也做了很多笔记！老师出完分后还会给大家发语音文件讲解考试题目 很认真负责啊
75502,119,沈志坤,2018-03-12 22:38:15,-1,0,1,法学院老师给分基本都是这个样子，你们怕是没上过法学院真正的绩杀课……一考定终局也是法学院很多老师的做法。而且这是一门辅修课，不能当一门通识课来上啊，其他辅修老师应该也强调过这一点。
87664,119,沈志坤,2018-10-09 12:31:35,4,4,0,沈之炫富，一直被模仿，从未被超越。
88183,119,沈志坤,2018-10-23 12:30:28,2,2,0,哥炫的不是富，是一种生活态度
94531,119,沈志坤,2019-01-17 05:37:18,1,2,1,有没有觉得期末考试很难的啊…感觉和经济法沾边的很少。更多的是民法和刑法的内容，作为一个没有基础的人来说实在是太不友好了！只能祈求老师给一个好点的分数了。
99994,119,沈志坤,2019-01-25 12:05:07,0,2,2,太感动了！考完和法学同学交流后自以为要挂了，最后老师给90+，太谢谢老师了，老师上课真的超有趣，这学期最爱的课
100440,119,沈志坤,2019-01-26 06:36:03,4,4,0,很有启迪 人生启迪那种 辅修法学的 拿到的分数也挺好
100779,119,沈志坤,2019-02-28 03:01:30,-1,3,4,讲课只会炫富 给分差 给分极差
100793,119,沈志坤,2019-01-27 00:40:28,2,2,0,好课！
101555,119,沈志坤,2019-01-28 12:12:56,2,2,0,人生导师！
116548,119,沈志坤,2019-09-11 11:53:03,0,0,0,啊啊啊真的有趣！超爱这个老师！是我无聊专业课里的调剂了hhh
116597,119,沈志坤,2019-09-12 02:56:36,0,0,0,大一跟着上 好搞笑啊
118243,119,沈志坤,2019-10-23 13:09:09,0,0,0,活生生的古美门，大赞！
122337,119,沈志坤,2020-02-24 10:55:04,0,0,0,炫富狂魔哈哈哈哈哈哈
4152,201,陈旭琴,2015-06-18 02:11:55,27,32,5,听她的课能明白如何处理好婆媳关系。
6322,201,陈旭琴,2015-07-13 03:32:32,4,5,1,不怎么样
6480,201,陈旭琴,2015-07-14 08:48:52,4,9,5,物权上的差一逼
21377,201,陈旭琴,2016-02-28 10:56:31,2,6,4,老师人还是很好。
70125,201,陈旭琴,2018-01-26 06:49:04,-2,4,6,很好的老师
70140,201,陈旭琴,2018-01-26 07:13:08,-2,6,8,老师上课主要是按照物权法法条的思路来上的，所以条理很清晰。但是美中不足的是，老师的授课内容不是特别深入，如果想要学精深的话，还是需要课后自己认真看看物权法的相关教材的。至于考试，认真准备，闭卷考，案例题还是蛮不错的，但是需要自己熟悉理论和法条。给分是真的好啊，感恩!
70160,201,陈旭琴,2018-01-26 07:41:30,7,9,2,血崩....真的是很认真的在准备了啊
70171,201,陈旭琴,2018-01-26 07:54:24,-2,5,7,老师物权法可能上的不是很深入，也许继承法和亲属法会更适合吧，考试很基础，背了法条看了理论就有好成绩，老师给分还是很客观的，可能靠自己吧
70211,201,陈旭琴,2018-01-26 08:45:48,4,4,0,物权，上的不深，闭卷考，给分客不客观不清楚，反正我是崩了……或许是期望太高？( ･᷄ὢ･᷅ )\n\n老师人很好啊……可能给分比较严格，就酱
74977,201,陈旭琴,2018-03-07 02:03:52,0,3,3,很可爱
78422,201,陈旭琴,2018-05-11 14:32:58,17,20,3,太惨了，给的亲属法分数爆低
78423,201,陈旭琴,2018-05-11 14:54:10,10,12,2,给分巨差，上课水
78424,201,陈旭琴,2018-05-11 15:08:45,11,12,1,很认真地看了两遍法条，可能因为考的是填空不能有一点错导致分没有理想吧...难受
78427,201,陈旭琴,2018-05-11 15:50:51,5,6,1,背了两遍婚姻法继承法及司法解释，得分也不高，不怪老师。
78428,201,陈旭琴,2018-05-11 16:08:11,7,8,1,难受，法条理论都花了很多功夫，但是分数没想象中好，有点委屈
78430,201,陈旭琴,2018-05-11 16:14:36,16,18,2,上课水就不说了?考试真的认真背了法条，填空应该没错几个，然后成绩炸掉?感觉对不起付出的时间??
78432,201,陈旭琴,2018-05-11 16:27:42,-2,3,5,虽然考分不是很好……但陈老师真的很友善
78434,201,陈旭琴,2018-05-11 17:06:50,1,6,5,给10分，但客观评价有点点绩杀，民总朱大侠的只考前看了一晚，亲属法全程都有好好看书结果两门分数一样耶，虽然知道有法条填空在制约分数，但确实不怎么理想，不过挺喜欢老师的。然后感觉期中五个问题得到的回答不怎么理想啦
78443,201,陈旭琴,2018-05-12 01:24:29,11,13,2,老师上课很水，讲很多家长里短的琐事例子，不点名。要求发邮件向她提五个问题，但老师给的解答不很让人满意，也许是我的问题太傻了？考试考法条填空，选择题和案例题，最后给分爆低，不知道是不是因为法条填空要求严格的原因…
78532,201,陈旭琴,2018-05-12 16:12:59,3,6,3,她可能是个好律师，但一定不是个好老师。体谅她术业有专攻，所以不要求有多高的教学追求，但是起码的教学素质还是要有的吧……上课干货/废话=0.01，只能说老师似乎没有意识到自己上的是法学专业课，不是水学分的通识课。╮(╯▽╰)╭
78570,201,陈旭琴,2018-05-13 07:13:17,14,19,5,亲属法出分之后果然群里一片安静，大家都不“感谢”老师了吗哈哈ಥ_ಥ\n\n提了五个问题只回答了四个，最后一个算不算分呢¯\_(ツ)_/¯\n\n上课内容前面同学也说了很水，而且基本跟老师没关系，一学期四五个课件还没讲完，节节课家长里短婆媳矛盾balabala\n\n终于能say goodbye……物权和亲属坑得我吐血，完全丧失了对于民法的信心\n\n如果同样是最后爆炸的分数，不如去选陆青和章程的课，即使成绩上不好看，还能学到点什么，即使啥都没学到，还能看到旁边人努力的样子……\n\n旁听过陆帅的课，虽然有时听不懂，但是会使你燃起学习的兴趣，毕竟老师每天工作学习到两三点，你自己还有什么理由不努力？
78688,201,陈旭琴,2018-05-14 13:01:08,0,6,6,emmm可能这次给分上不是很好，也不清楚有没有同学发邮件询问成绩的事。但是还是觉得老师是个很可爱很nice的人啊，不同老师有不同的教学风格和教学理念，至少上老师的课感觉很舒服。亲属与继承法的理论问题本身就不像民法其他部门法一样，更多与道德伦理、风俗习惯相关联，如果真的要透彻地讲一个理论问题可能两节课就过去了。可能老师更想要我们掌握基础内容和整体内容吧，像法条填空题可能也是出于此考虑。成绩不理想当然会觉得有点难过，或者可以向老师发个邮件问一问考试的事。
80223,201,陈旭琴,2018-06-22 03:31:46,5,5,0,亲属与继承法给分太低了吧， 很认真的准备了，难过……
81674,201,陈旭琴,2018-07-06 00:29:15,1,2,1,人挺好，旁听算了吧，拿一门专业课的时间来浪费，人间不值得……我承认老师真的很好，但是这和教学水平没啥关系，教学水平跟绩点也没关系，教得好让我有收获，就算挂了我也不会说什么，但是学到最后什么都不知道，完全靠自学，绩点低是很心痛，但是更心寒的是啥都没学到还浪费了时间
82314,201,陈旭琴,2018-07-08 00:32:23,8,10,2,给分烂
100699,201,陈旭琴,2019-01-26 14:53:25,11,11,0,老师是个狠人，还真被绩杀了…
100701,201,陈旭琴,2019-01-26 15:07:45,15,16,1,难受，老师说不用担心成绩，差点挂了吧，背也背了，感觉填空也没怎么错，可能是我自己的问题？
100715,201,陈旭琴,2019-01-26 15:18:48,12,13,1,真的绩杀，日。
100725,201,陈旭琴,2019-02-04 07:15:09,15,17,2,给分巨差！！感觉对不起自己的付出！\n\n而且上课很水，从我整个学期每节课到课的感受而论，听课并不能比不听学到更多的东西或者对知识有更深的把握，也并不能给人以思考方式的启迪，总之，听课与自学无任何区别，自学尚无其喋喋不休之烦扰。\n\n以上，不建议选陈老师的课。
100840,201,陈旭琴,2019-01-27 02:17:23,7,7,0,给分哭了
100896,201,陈旭琴,2019-01-27 06:27:36,-15,3,18,很和蔼的老师，人很好，给分也好，喜提满绩。
101063,201,陈旭琴,2019-01-27 11:28:54,5,5,0,真的恶心，辛辛苦苦一学期，给个绩杀，自己讲的啥逼样不知道吗
101126,201,陈旭琴,2019-01-27 15:08:39,-5,1,6,不错的老师
101235,201,陈旭琴,2019-01-28 02:34:06,3,3,0,分好低，我觉得我的问题明明交了也一直没回复我，最后考试自我感觉还不错，绩点伤心。
101443,201,陈旭琴,2019-01-28 08:10:18,3,3,0,上课和考的不是一个内容→_→超级绩杀 \n\n 专业课最低绩点
101870,201,陈旭琴,2019-01-29 10:29:49,1,1,0,认真背法条\n\n认真问问题\n\n上不上课其实没什么区别\n\n上课能起到纲举目张的作用\n\n
102325,201,陈旭琴,2019-02-01 02:36:14,1,3,2,这个老师是真的差，给分太恶心了
102671,201,陈旭琴,2019-02-26 00:10:54,0,3,3,恶心老师！！！！
105505,201,陈旭琴,2019-04-16 00:14:44,1,1,0,时刻想要拍案而起
3424,230,王凌皞,2015-06-12 02:21:07,-1,18,19,讲课超无聊
3457,230,王凌皞,2015-06-16 04:47:29,-1,16,17,不知道在讲什么
3522,230,王凌皞,2015-06-17 01:27:24,7,13,6,挺好的，我很喜欢阿
3606,230,王凌皞,2015-06-17 01:48:14,-2,9,11,不知所云
4837,230,王凌皞,2015-06-29 12:41:38,35,49,14,就是超帅的老师嘛！可也讲得好！楼上请不要黑男神。
6418,230,王凌皞,2015-07-14 01:05:59,-43,8,51,王老师真不愧是男神～我两次点名没到给了92啊～～给分真是让我感动哭了～～
7637,230,王凌皞,2015-09-15 06:58:50,5,9,4,绝对男神
16785,230,王凌皞,2016-01-19 03:15:27,11,16,5,讲真，收获很多。比起其他法理课干货真的很多。每周基本都有上万字的文献阅读。那些连文献都不看哒，当然觉得无聊喽。嘛，男神老师人超好的。
17606,230,王凌皞,2016-01-20 13:08:13,-3,2,5,还行吧！
17620,230,王凌皞,2016-01-20 13:38:49,-1,5,6,讲课还好 给分呵呵
18880,230,王凌皞,2016-01-22 16:22:57,2,6,4,萌帅萌帅哒！喜欢！法律方法论上课有趣！这学期给分也好！
20431,230,王凌皞,2016-01-27 14:20:34,1,5,4,挺好的啊
28255,230,王凌皞,2016-06-28 08:22:08,27,34,7,我不管，那些说老师讲课不好的!你们到底有没有好好听!一点情怀都没有!???\n\n老师讲课虽然不按照课本的套路来，乍一听也似乎没什么干货，但是一学期下来能感觉自己的思路变了很多，视野也开阔了。法理学这门课，本来就不是指望着学什么干货的，重要的是一种情怀和素养的塑造吧，认真学的话，很有意思的，真的会死心塌地的爱上法学的。\n\n老师讲的超级好，很多东西乍一听是段子，仔细想想收获良多，实在是不理解有的人自己不努力干嘛要老师给你背锅。\n\n还没考试呢，不管绩点怎么样都墙裂推荐王老师的法理学!老师真男神!想嫁呜呜呜。
30355,230,王凌皞,2016-07-08 06:16:56,0,2,2,今年打分似乎进步了！
32554,230,王凌皞,2016-07-07 16:43:09,1,4,3,王老师上课很有趣也很深刻，陈老师上课学术强，很好
32559,230,王凌皞,2016-07-07 22:12:48,1,4,3,问题有启发性
32569,230,王凌皞,2016-07-08 00:35:36,1,3,2,很帅，给分从今年也变好了，真的真的挺好的
46282,230,王凌皞,2017-01-21 06:36:06,3,6,3,老师好帅哦   每次听课都迷的不行  给分也很可爱!
46289,230,王凌皞,2017-01-21 06:48:32,1,4,3,男神！超帅的给分还好！
46300,230,王凌皞,2017-01-21 07:15:16,1,3,2,不能更好
46301,230,王凌皞,2017-01-21 07:21:43,1,3,2,腿长脸帅人好
46304,230,王凌皞,2017-01-21 07:27:38,1,4,3,超级超级喜欢的老师啊！乍一听没什么，一学期下来思路开阔了好多⊙ω⊙老王男神真的是那种很会思考的人！还有还有，老王好好看w 拿杯子好可爱w 人很好w 基本上认真听分肯定是好的！
46324,230,王凌皞,2017-01-21 08:29:57,-2,2,4,太好了??
48342,230,王凌皞,2017-03-02 07:49:34,5,8,3,一个字，帅！
48386,230,王凌皞,2017-03-02 15:26:38,60,66,6,大海啊全是水，王凌皞啊全是腿。
52606,230,王凌皞,2017-06-21 11:06:48,1,3,2,脸上写着四个大字-青年才俊。人帅腿长活(上课)好。
55657,230,王凌皞,2017-07-02 06:12:30,1,3,2,爱老师
56048,230,王凌皞,2017-07-03 03:41:02,1,3,2,长得帅 给分好
56052,230,王凌皞,2017-07-03 03:42:18,4,6,2,王凌暤绝对男神，腿长两米八，有时候会拿自己开涮。每周有阅读材料，助教人也很好！！
56246,230,王凌皞,2017-07-03 10:19:59,11,13,2,给王帅哥疯狂打call\n\n腿长手美 颜狗要窒息惹\n\n人还特别好！讨论课会顺着大家的观点往下问问题 启发还是很大~\n\n而且给分棒！！！特别棒！！！满满的师生情！！
57501,230,王凌皞,2019-07-24 13:48:41,1,5,4,上了一学期法理，感觉自己分析的能力有所提高，不知道是不是幻觉哈哈哈，还是在考试的时候发现的。老师现在给分也太好了吧！男神太帅了！沉迷于老师的盛世美颜！今年还是开卷喔，对于十门考试的人来说真的很感动！
59816,230,王凌皞,2017-09-27 07:26:18,0,1,1,wow，真的是蛮不错～补选成功了好开心！
65331,230,王凌皞,2018-01-03 05:18:09,3,4,1,不看分，看脸我都喜欢～\n\n
69932,230,王凌皞,2018-01-25 16:35:32,-2,0,2,大致有这么个感觉：前几次课没有听懂，中间几次睡着了，后半学期开始挤在前面听课了。
70581,230,王凌皞,2018-01-27 08:55:12,0,1,1,我爱他
70740,230,王凌皞,2018-01-27 12:52:43,1,2,1,自己是外专业的，一开始听课很吃力，后来慢慢的适应了老师的讲课方式，学到了很多，思路也开阔了，蟹蟹老师~
83937,230,王凌皞,2018-07-11 14:33:01,4,5,1,其他的不说了，老师是真的帅，属于越看越帅的类型，身材超级好，腿长而且穿衬衫特别好看！！！是一门冲着颜值都值得一选的课！！！
83938,230,王凌皞,2018-07-11 14:34:12,3,6,3,长腿男神！不要再说法理学无聊了，无聊你就看看老师的脸！不要觉得法理学作业多，嫌多你就看看老师的脸！不要觉得法理学考试很迷，很迷你就看看老师的脸！
